cohort,id,ticker,stage,detected_at,detected_at_iso,price,actionable_rank,quality_label,quality_score,ross_score,rv15,change_5s_pct,change_15s_pct,change_30s_pct,timeliness_label,coverage,classification,stored_max_1m_pct,stored_max_5m_pct,stored_max_15m_pct,stored_time_to_peak_seconds,first_ts,last_ts,return_30s_pct,mfe_30s_pct,mae_30s_pct,return_60s_pct,mfe_60s_pct,mae_60s_pct,return_120s_pct,mfe_120s_pct,mae_120s_pct,return_300s_pct,mfe_300s_pct,mae_300s_pct,return_900s_pct,mfe_900s_pct,mae_900s_pct
ACTIONABLE,69418,KYTX,BREAKOUT,1786988039.0,2026-08-17T17:33:59+00:00,8.705,A,CLEAN,100,100,54.01452784503632,-0.08608321377331363,0.6358381502890031,0.6358381502890031,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,0.05743825387709567,0.1723147616312426,,181.52191805839539,1786986840.0,1786988565.0,0.05743825387709567,0.05743825387709567,-0.28719126938541173,0.1723147616312426,0.5169442848937278,-0.28719126938541173,-0.28719126938541173,0.5169442848937278,-0.28719126938541173,-0.28719126938541173,0.5169442848937278,-0.28719126938541173,,0.5169442848937278,-0.5169442848937389
ACTIONABLE,69408,EMAT,VWAP_RECLAIM,1786988038.0,2026-08-17T17:33:58+00:00,2.6574,A,CLEAN,100,100,4.094387755102041,2.2076923076923105,2.5983552758580775,2.5983552758580775,LATE,PROVISIONAL_5M,PROVISIONAL_FALSE_POSITIVE,0.0,0.0,,,1786986855.0,1786988535.0,-1.685858357793335,-0.003763076691498668,-3.665236697523888,-1.595544517197256,-0.003763076691498668,-3.665236697523888,-0.9783999397907639,-0.003763076691498668,-3.665236697523888,-3.100775193798444,-0.003763076691498668,-4.041544366674199,,-0.003763076691498668,-4.041544366674199
ACTIONABLE,69354,OABI,BREAKOUT,1786988033.0,2026-08-17T17:33:53+00:00,3.795,A,CLEAN,100,100,50.34,0.5298013245033095,0.5298013245033095,0.5298013245033095,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_FALSE_POSITIVE,,,,,1786986825.0,1786988565.0,-0.26350461133068936,-0.07905138339920903,-0.39525691699605625,0.13175230566535578,0.09749670619236817,-0.39525691699605625,0.0,0.13175230566535578,-0.39525691699605625,-1.0540184453227908,0.13175230566535578,-1.0540184453227908,,0.13175230566535578,-1.1857707509881354
ACTIONABLE,69320,ASTL,BREAKOUT,1786987899.0,2026-08-17T17:31:39+00:00,4.115,A,CLEAN,100,88,8.487369985141159,0.6112469437652868,0.6112469437652868,0.6112469437652868,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986720.0,1786988550.0,0.0,0.12150668286754485,0.0,0.2430133657351119,0.2430133657351119,0.0,0.4860267314702238,0.4860267314702238,0.0,0.6075334143377686,0.6075334143377686,0.0,,0.9720534629404698,0.0
ACTIONABLE,69243,IONZ,BREAKOUT,1786987893.0,2026-08-17T17:31:33+00:00,2.345,A,CLEAN,82,88,7.344134802333118,0.4282655246252709,0.30369134693530864,0.4282655246252709,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986705.0,1786988400.0,-0.4264392324093924,-0.2004264392324151,-0.4264392324093924,-0.6353944562899949,-0.2004264392324151,-0.4264392324093924,-0.4264392324093924,-0.2004264392324151,-0.6353944562899949,-0.2132196162047073,0.2132196162046851,-0.6353944562899949,,0.2132196162046851,-0.6353944562899949
ACTIONABLE,69227,IRD,EARLY,1786987892.0,2026-08-17T17:31:32+00:00,3.655,B,CLEAN,82,62,0.07458512026850643,0.0,0.4120879120879106,0.274348422496562,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986690.0,1786988565.0,0.0,0.0,0.0,0.0,0.0,-0.11217510259917685,0.0,0.0,-0.11217510259917685,0.0,0.10123119015048587,-0.2735978112175075,,0.10123119015048587,-0.2735978112175075
ACTIONABLE,69204,IONZ,EARLY,1786987891.0,2026-08-17T17:31:31+00:00,2.34,B,CLEAN,82,75,0.04320587599913588,0.21413276231263545,0.08982420120620116,0.21413276231263545,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986705.0,1786988400.0,-0.21367521367521292,0.012820512820521657,-0.21367521367521292,-0.423076923076926,0.012820512820521657,-0.21367521367521292,-0.21367521367521292,0.012820512820521657,-0.423076923076926,0.0,0.42735042735044804,-0.423076923076926,,0.42735042735044804,-0.423076923076926
ACTIONABLE,69173,ELDN,BREAKOUT,1786987889.0,2026-08-17T17:31:29+00:00,3.595,A,CLEAN,82,88,147.82,0.1392757660167332,0.2789400278940146,0.2789400278940146,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986690.0,1786988565.0,0.13908205841446364,,,0.13908205841446364,0.13908205841446364,-0.13908205841447474,0.11126564673156203,0.13908205841446364,-0.14186369958275602,0.03337969401946417,0.13908205841446364,-0.14186369958275602,,0.13908205841446364,-0.14186369958275602
ACTIONABLE,69145,NIO,EARLY,1786987887.0,2026-08-17T17:31:27+00:00,4.57,B,CLEAN,82,75,2.037425673312347,0.061306708705566315,0.0021882316899812793,0.10952902519167917,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986675.0,1786988565.0,-0.1094091903719896,0.0,-0.2188183807440014,-0.035010940919055766,0.0,-0.2188183807440014,0.0,0.2188183807439792,-0.2188183807440014,0.13347921225383974,0.2188183807439792,-0.2188183807440014,,0.8687089715536,-0.2188183807440014
ACTIONABLE,69152,BW,EARLY,1786987887.0,2026-08-17T17:31:27+00:00,9.866,B,CLEAN,82,62,0.1946787800129786,0.16243654822334364,0.16243654822334364,0.08927484478349346,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986675.0,1786988565.0,-0.18852625177375737,-0.014190147982973134,-0.36488951956212823,-0.0851408878978277,-0.014190147982973134,-0.36488951956212823,-0.1429150618284969,0.04054327995133278,-0.36488951956212823,-0.06081491992702137,0.04054327995133278,-0.36488951956212823,,0.04054327995133278,-0.36488951956212823
ACTIONABLE,69131,FUBO,EARLY,1786987886.0,2026-08-17T17:31:26+00:00,9.76,A,CLEAN,82,75,16.0,0.03997499000625293,0.05125576627369455,0.30832476875641834,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986675.0,1786988565.0,-0.05122950819671512,0.0,-0.20184426229508112,0.06352459016392142,0.0,-0.20184426229508112,0.10245901639343025,0.20389344262294884,-0.20184426229508112,0.2049180327868827,0.40881147540983154,-0.20184426229508112,,1.3319672131147708,-0.20184426229508112
ACTIONABLE,69096,KOS,EARLY,1786987884.0,2026-08-17T17:31:24+00:00,2.559,B,CLEAN,82,75,3.7334437086092715,-0.03906249999999778,-0.03906249999999778,0.15655577299413803,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986675.0,1786988565.0,-0.15631105900743014,0.03907776475184921,-0.3516998827667206,-0.15631105900743014,0.03907776475184921,-0.3516998827667206,0.03907776475184921,0.03907776475184921,-0.3516998827667206,0.03907776475184921,0.03907776475184921,-0.3516998827667206,,0.4298554122704079,-0.3516998827667206
ACTIONABLE,68938,IVF,VWAP_RECLAIM,1786987873.0,2026-08-17T17:31:13+00:00,1.71,A,CLEAN,100,100,5.058886192815293,3.0120481927710774,3.0120481927710774,3.0120481927710774,LATE,PROVISIONAL_5M,PROVISIONAL_FALSE_POSITIVE,,,,,1786986660.0,1786988565.0,-0.0058479532163757675,0.0,-0.5847953216374324,0.21637426900584789,0.5847953216374213,-0.5847953216374324,-0.877192982456132,0.5847953216374213,-1.7543859649122862,-0.070175438596487,0.5847953216374213,-2.3391812865497075,,1.1695906432748648,-2.3391812865497075
ACTIONABLE,68872,PEPG,BREAKOUT,1786987751.0,2026-08-17T17:29:11+00:00,3.005,B,CLEAN,82,88,2.2098171318575552,0.16666666666667052,0.33388981636059967,0.16666666666667052,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986600.0,1786988565.0,0.16638935108153063,0.16638935108153063,-0.30615640599001015,0.16638935108153063,0.16638935108153063,-0.30615640599001015,0.0,0.16638935108153063,-0.30615640599001015,-0.17304492512478786,0.16638935108153063,-0.4359400998336094,,0.16638935108153063,-1.1647254575707033
ACTIONABLE,68757,UIS,BREAKOUT,1786987745.0,2026-08-17T17:29:05+00:00,2.81,A,CLEAN,82,88,28.358823529411765,0.2962487061427099,0.17825311942958333,0.3571428571428559,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986555.0,1786988550.0,-0.1672597864768699,0.0,0.0,0.3523131672597879,0.0,-0.1672597864768699,0.1779359430605032,0.3558718861209842,-0.1672597864768699,0.1779359430605032,0.3558718861209842,-0.1672597864768699,,0.3558718861209842,-0.1672597864768699
ACTIONABLE,68732,TSSI,EARLY,1786987744.0,2026-08-17T17:29:04+00:00,9.4,B,CLEAN,82,62,0.594883997620464,0.15982951518380695,0.2666666666666595,0.19292467410652048,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986540.0,1786988565.0,-0.10212765957448022,-0.10106382978724016,-0.21276595744680327,-0.21276595744680327,-0.10106382978724016,-0.21276595744680327,-0.11914893617022138,0.0,-0.37234042553191404,-0.23617021276595151,0.0,-0.5319148936170248,,0.0,-1.276595744680864
ACTIONABLE,68617,STLA,EARLY,1786987735.0,2026-08-17T17:28:55+00:00,5.13,B,CLEAN,82,62,0.8296557811120918,0.09756097560975618,0.09756097560975618,0.09756097560975618,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986525.0,1786988565.0,-0.09746588693957392,0.0,-0.19493177387913674,-0.1306042884990144,0.0,-0.19493177387913674,-0.09746588693957392,0.0,-0.19493177387913674,-0.09746588693957392,0.0,-0.19493177387913674,,0.0,-0.5847953216374324
ACTIONABLE,68627,BCAB,EARLY,1786987735.0,2026-08-17T17:28:55+00:00,2.99,B,CLEAN,82,62,1.000965250965251,0.0,0.0,0.0,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_FALSE_POSITIVE,,,,,1786986585.0,1786988475.0,0.0,0.6688963210702115,-0.6688963210702337,0.0,0.6688963210702115,-1.3377926421404673,-2.341137123745829,0.6688963210702115,-2.341137123745829,-1.6722408026755953,0.6688963210702115,-4.682274247491646,,0.6688963210702115,-6.354515050167242
ACTIONABLE,68607,DJT,EARLY,1786987734.0,2026-08-17T17:28:54+00:00,8.059,B,CLEAN,82,75,2.0312208760484625,-0.0049631486214951614,0.05959623550444437,0.10558350413016893,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986540.0,1786988565.0,-0.07445092443228996,0.07445092443232326,-0.04963394962153034,-0.006204243702678802,0.07445092443232326,-0.07445092443228996,-0.006204243702678802,0.07445092443232326,-0.11167638664845159,-0.11415808412954531,0.07445092443232326,-0.2357612607023274,,0.1364933614592445,-0.2357612607023274
ACTIONABLE,68600,AUR,EARLY,1786987733.0,2026-08-17T17:28:53+00:00,7.0217,B,CLEAN,82,75,2.0717096633143854,0.09550962223807691,0.09122917052728496,0.08409589783062721,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986525.0,1786988565.0,-0.09969095803010752,-0.0056966261731461465,-0.16662631556461083,-0.08117692296737422,-0.0056966261731461465,-0.16662631556461083,-0.05696626173149477,-0.0056966261731461465,-0.16662631556461083,-0.09541848840024514,-0.0056966261731461465,-0.3090419698933311,,-0.0056966261731461465,-0.3090419698933311
ACTIONABLE,68481,ENVX,BREAKOUT,1786987719.0,2026-08-17T17:28:39+00:00,3.705,A,CLEAN,82,88,8.51603498542274,0.27063599458727605,0.27063599458727605,0.27063599458727605,PRE_IGNITION,PROVISIONAL_5M,PROVISIONAL_MIXED,,,,,1786986510.0,1786988565.0,-0.2132253711201182,0.13495276653170407,-0.21592442645074206,0.03238866396759743,0.13495276653170407,-0.21592442645074206,-0.13495276653171517,0.13495276653170407,-0.4048582995951455,0.26990553306343035,0.6747638326585648,-0.4048582995951455,,0.6747638326585648,-0.4048582995951455
ACTIONABLE,68345,SECZ,BREAKOUT,1786987610.0,2026-08-17T17:26:50+00:00,5.305,A,CLEAN,100,88,918.2,0.7100007593590973,0.7597340930674212,0.47348484848483974,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786986405.0,1786988565.0,0.6918001885014347,0.6918001885014347,-0.09425070688029447,-0.1790763430725706,0.6918001885014347,-0.2827521206408945,0.09802073515552401,0.6918001885014347,-0.2827521206408945,-0.19227144203580737,0.6918001885014347,-0.47125353440149453,0.18850141376061114,0.6918001885014347,-0.47125353440149453
ACTIONABLE,68349,CGNT,EARLY,1786987610.0,2026-08-17T17:26:50+00:00,8.91,B,CLEAN,82,62,0.02,0.056148231330732656,0.15174506828528056,0.11235955056179137,PRE_IGNITION,FINAL_15M,MIXED,,,,,1786986420.0,1786988565.0,-0.11111111111110628,-0.056116722783394746,-0.11223344556677839,-0.07968574635240921,-0.056116722783394746,-0.11223344556677839,-0.10998877665544526,-0.056116722783394746,-0.11223344556677839,-0.11223344556677839,0.0,-0.1133557800224394,-0.056116722783394746,0.0,-0.1133557800224394
ACTIONABLE,68301,SNWV,EARLY,1786987607.0,2026-08-17T17:26:47+00:00,4.92,B,CLEAN,82,75,0.8802816901408451,0.20366598778003286,0.0,-0.10152284263958977,PRE_IGNITION,FINAL_15M,USEFUL,,,,,1786986450.0,1786988550.0,0.6300813008130124,0.6300813008130124,0.6097560975609762,1.2195121951219523,1.2195121951219523,0.6097560975609762,1.8292682926829285,1.8292682926829285,0.6097560975609762,1.0162601626016121,1.8292682926829285,0.6097560975609762,-0.40650406504064707,2.2357723577235866,-0.40650406504064707
